at station,battery level,carried weight,carried light,carried heavy,conveyor light,conveyor heavy,Decision
CONVEYOR_LIGHT, 74,2,1,0,3,0,pick!
CONVEYOR_LIGHT, 72,4,2,0,3,0,pick!
CONVEYOR_LIGHT, 70,6,3,0,2,0,pick!
CONVEYOR_LIGHT, 68,8,4,0,2,0,move to DELIVERY!
OTHER, 66,8,4,0,2,0,move to DELIVERY!
OTHER, 64,8,4,0,2,0,move to DELIVERY!
DELIVERY, 62,8,4,0,2,0,place!
DELIVERY, 60,0,0,0,2,0,move to CONVEYOR_LIGHT!
OTHER, 58,0,0,0,2,0,move to CONVEYOR_LIGHT!
OTHER, 56,0,0,0,2,0,move to CONVEYOR_LIGHT!
CONVEYOR_LIGHT, 54,0,0,0,2,0,pick!
CONVEYOR_LIGHT, 52,2,1,0,1,0,pick!
CONVEYOR_LIGHT, 50,4,2,0,0,0,idle!
CONVEYOR_LIGHT, 49,4,2,0,0,0,idle!
CONVEYOR_LIGHT, 48,4,2,0,0,0,idle!
CONVEYOR_LIGHT, 47,4,2,0,0,0,idle!
CONVEYOR_LIGHT, 46,4,2,0,0,1,idle!
CONVEYOR_LIGHT, 45,4,2,0,0,1,idle!
CONVEYOR_LIGHT, 44,4,2,0,0,1,idle!
CONVEYOR_LIGHT, 43,4,2,0,0,2,move to CONVEYOR_HEAVY!
OTHER, 41,4,2,0,0,2,move to CONVEYOR_HEAVY!
CONVEYOR_HEAVY, 39,4,2,0,0,2,pick!
CONVEYOR_HEAVY, 37,8,2,1,0,1,move to DELIVERY!
OTHER, 35,8,2,1,0,1,move to DELIVERY!
OTHER, 33,8,2,1,0,1,move to DELIVERY!
DELIVERY, 31,8,2,1,0,2,place!
DELIVERY, 29,0,0,0,1,2,move to CONVEYOR_LIGHT!
OTHER, 27,0,0,0,1,2,move to CONVEYOR_LIGHT!
OTHER, 25,0,0,0,1,2,move to CONVEYOR_LIGHT!
CONVEYOR_LIGHT, 23,0,0,0,1,2,pick!
CONVEYOR_LIGHT, 21,2,1,0,0,2,move to CONVEYOR_HEAVY!
OTHER, 19,2,1,0,1,2,move to CONVEYOR_LIGHT!
CONVEYOR_LIGHT, 17,2,1,0,1,2,pick!
CONVEYOR_LIGHT, 15,4,2,0,0,3,move to CONVEYOR_HEAVY!
OTHER, 13,4,2,0,0,3,move to CONVEYOR_HEAVY!
CONVEYOR_HEAVY, 11,4,2,0,0,3,pick!
CONVEYOR_HEAVY, 9,8,2,1,1,2,move to CHARGE1!
OTHER, 7,8,2,1,2,2,move to CHARGE1!
OTHER, 5,8,2,1,3,2,move to CHARGE1!
CHARGE1, 3,8,2,1,3,2,charge!
CHARGE1, 12,8,2,1,3,2,charge!
CHARGE1, 21,8,2,1,3,2,charge!
CHARGE1, 30,8,2,1,3,2,charge!
CHARGE1, 39,8,2,1,3,2,charge!
CHARGE1, 48,8,2,1,3,2,charge!
OTHER, 100,0,0,0,0,0,idle!
OTHER, 99,0,0,0,1,0,move to CONVEYOR_LIGHT!
CONVEYOR_LIGHT, 97,0,0,0,1,0,pick!
CONVEYOR_LIGHT, 95,2,1,0,0,0,idle!
CONVEYOR_LIGHT, 94,2,1,0,0,0,idle!
CONVEYOR_LIGHT, 93,2,1,0,0,0,idle!
CONVEYOR_LIGHT, 92,2,1,0,1,0,pick!
CONVEYOR_LIGHT, 90,4,2,0,1,0,pick!
CONVEYOR_LIGHT, 88,6,3,0,0,0,idle!
CONVEYOR_LIGHT, 87,6,3,0,0,0,idle!
CONVEYOR_LIGHT, 86,6,3,0,0,0,idle!
CONVEYOR_LIGHT, 85,6,3,0,0,0,idle!
CONVEYOR_LIGHT, 84,6,3,0,1,0,pick!
CONVEYOR_LIGHT, 82,8,4,0,0,0,move to DELIVERY!
OTHER, 80,8,4,0,1,0,move to DELIVERY!
OTHER, 78,8,4,0,2,0,move to DELIVERY!
DELIVERY, 76,8,4,0,2,0,place!
DELIVERY, 74,0,0,0,2,0,move to CONVEYOR_LIGHT!
OTHER, 72,0,0,0,2,0,move to CONVEYOR_LIGHT!
OTHER, 70,0,0,0,2,0,move to CONVEYOR_LIGHT!
CONVEYOR_LIGHT, 68,0,0,0,2,0,pick!
CONVEYOR_LIGHT, 66,2,1,0,1,0,pick!
CONVEYOR_LIGHT, 64,4,2,0,0,0,idle!
CONVEYOR_LIGHT, 63,4,2,0,0,0,idle!
CONVEYOR_LIGHT, 62,4,2,0,0,0,idle!
CONVEYOR_LIGHT, 61,4,2,0,0,0,idle!
CONVEYOR_LIGHT, 60,4,2,0,0,0,idle!
CONVEYOR_LIGHT, 59,4,2,0,0,1,idle!
CONVEYOR_LIGHT, 58,4,2,0,0,1,idle!
CONVEYOR_LIGHT, 57,4,2,0,0,1,idle!
CONVEYOR_LIGHT, 56,4,2,0,0,1,idle!
CONVEYOR_LIGHT, 55,4,2,0,1,1,pick!
CONVEYOR_LIGHT, 53,6,3,0,0,1,idle!
CONVEYOR_LIGHT, 52,6,3,0,0,1,idle!
CONVEYOR_LIGHT, 51,6,3,0,0,1,idle!
CONVEYOR_LIGHT, 50,6,3,0,0,1,idle!
CONVEYOR_LIGHT, 49,6,3,0,0,1,idle!
CONVEYOR_LIGHT, 48,6,3,0,0,1,idle!
CONVEYOR_LIGHT, 47,6,3,0,0,1,idle!
CONVEYOR_LIGHT, 46,6,3,0,0,1,idle!
CONVEYOR_LIGHT, 45,6,3,0,0,1,idle!
CONVEYOR_LIGHT, 44,6,3,0,0,1,idle!
CONVEYOR_LIGHT, 43,6,3,0,0,2,move to CONVEYOR_HEAVY!
OTHER, 41,6,3,0,0,2,move to CONVEYOR_HEAVY!
CONVEYOR_HEAVY, 39,6,3,0,0,2,pick!
CONVEYOR_HEAVY, 37,10,3,1,0,1,move to DELIVERY!
OTHER, 35,10,3,1,0,1,move to DELIVERY!
OTHER, 33,10,3,1,1,1,move to DELIVERY!
DELIVERY, 31,10,3,1,1,1,place!
DELIVERY, 29,0,0,0,1,2,move to CONVEYOR_LIGHT!
OTHER, 27,0,0,0,1,2,move to CONVEYOR_LIGHT!
OTHER, 25,0,0,0,1,2,move to CONVEYOR_LIGHT!
CONVEYOR_LIGHT, 23,0,0,0,2,2,pick!
CONVEYOR_LIGHT, 21,2,1,0,1,2,pick!
CONVEYOR_LIGHT, 19,4,2,0,0,2,move to CONVEYOR_HEAVY!
OTHER, 17,4,2,0,0,2,move to CONVEYOR_HEAVY!
CONVEYOR_HEAVY, 15,4,2,0,0,2,pick!
CONVEYOR_HEAVY, 13,8,2,1,1,1,move to DELIVERY!
OTHER, 11,8,2,1,1,1,move to DELIVERY!
OTHER, 9,8,2,1,1,1,move to CHARGE1!
OTHER, 7,8,2,1,1,1,move to CHARGE1!
OTHER, 5,8,2,1,1,1,move to CHARGE1!
CHARGE1, 3,8,2,1,1,1,charge!
CHARGE1, 12,8,2,1,1,1,charge!
CHARGE1, 21,8,2,1,1,1,charge!
CHARGE1, 30,8,2,1,1,1,charge!
CHARGE1, 39,8,2,1,1,1,charge!
CHARGE1, 48,8,2,1,1,1,charge!
CHARGE1, 57,8,2,1,1,1,charge!
CHARGE1, 66,8,2,1,1,1,charge!
CHARGE1, 75,8,2,1,2,1,charge!
CHARGE1, 84,8,2,1,2,1,charge!
CHARGE1, 93,8,2,1,2,1,charge!
CHARGE1, 100,8,2,1,2,1,move to DELIVERY!
OTHER, 98,8,2,1,2,1,move to DELIVERY!
DELIVERY, 96,8,2,1,2,1,place!
DELIVERY, 94,0,0,0,2,1,move to CONVEYOR_LIGHT!
OTHER, 92,0,0,0,2,1,move to CONVEYOR_LIGHT!
OTHER, 90,0,0,0,3,1,move to CONVEYOR_LIGHT!
CONVEYOR_LIGHT, 88,0,0,0,3,1,pick!
CONVEYOR_LIGHT, 86,2,1,0,2,1,pick!
CONVEYOR_LIGHT, 84,4,2,0,2,1,pick!
CONVEYOR_LIGHT, 82,6,3,0,1,1,pick!
CONVEYOR_LIGHT, 80,8,4,0,0,1,move to DELIVERY!
OTHER, 78,8,4,0,0,1,move to DELIVERY!
OTHER, 76,8,4,0,0,1,move to DELIVERY!
DELIVERY, 74,8,4,0,0,1,place!
DELIVERY, 72,0,0,0,0,1,idle!
DELIVERY, 71,0,0,0,1,1,move to CONVEYOR_LIGHT!
OTHER, 69,0,0,0,2,1,move to CONVEYOR_LIGHT!
OTHER, 67,0,0,0,2,1,move to CONVEYOR_LIGHT!
CONVEYOR_LIGHT, 65,0,0,0,2,1,pick!
CONVEYOR_LIGHT, 63,2,1,0,1,1,pick!
CONVEYOR_LIGHT, 61,4,2,0,0,1,idle!
CONVEYOR_LIGHT, 60,4,2,0,1,1,pick!
CONVEYOR_LIGHT, 58,6,3,0,0,1,idle!
CONVEYOR_LIGHT, 57,6,3,0,0,1,idle!
CONVEYOR_LIGHT, 56,6,3,0,0,1,idle!
CONVEYOR_LIGHT, 55,6,3,0,0,1,idle!
CONVEYOR_LIGHT, 54,6,3,0,0,1,idle!
CONVEYOR_LIGHT, 53,6,3,0,0,1,idle!
CONVEYOR_LIGHT, 52,6,3,0,0,1,idle!
CONVEYOR_LIGHT, 51,6,3,0,0,1,idle!
CONVEYOR_LIGHT, 50,6,3,0,0,1,idle!
CONVEYOR_LIGHT, 49,6,3,0,0,1,idle!
CONVEYOR_LIGHT, 48,6,3,0,0,2,move to CONVEYOR_HEAVY!
OTHER, 46,6,3,0,0,2,move to CONVEYOR_HEAVY!
CONVEYOR_HEAVY, 44,6,3,0,0,2,pick!
CONVEYOR_HEAVY, 42,10,3,1,0,1,move to DELIVERY!
OTHER, 40,10,3,1,0,1,move to DELIVERY!
OTHER, 38,10,3,1,0,1,move to DELIVERY!
DELIVERY, 36,10,3,1,0,2,place!
DELIVERY, 34,0,0,0,0,2,move to CONVEYOR_HEAVY!
OTHER, 32,0,0,0,0,2,move to CONVEYOR_HEAVY!
OTHER, 30,0,0,0,0,3,move to CONVEYOR_HEAVY!
CONVEYOR_HEAVY, 28,0,0,0,0,3,pick!
CONVEYOR_HEAVY, 26,4,0,1,0,2,pick!
CONVEYOR_HEAVY, 24,8,0,2,0,1,move to DELIVERY!
OTHER, 22,8,0,2,1,1,move to DELIVERY!
OTHER, 20,8,0,2,2,1,move to DELIVERY!
DELIVERY, 18,8,0,2,2,1,place!
DELIVERY, 16,0,0,0,2,1,move to CONVEYOR_LIGHT!
OTHER, 14,0,0,0,2,1,move to CONVEYOR_LIGHT!
OTHER, 12,0,0,0,2,1,move to CONVEYOR_LIGHT!
CONVEYOR_LIGHT, 10,0,0,0,2,1,move to CHARGE1!
OTHER, 8,0,0,0,2,1,move to CHARGE1!
CONVEYOR_HEAVY, 6,0,0,0,2,1,move to CHARGE1!
OTHER, 4,0,0,0,2,2,move to CHARGE1!
OTHER, 2,0,0,0,2,2,move to CHARGE1!
CHARGE1, 0,0,0,0,2,2,charge!
CHARGE1, 9,0,0,0,3,2,charge!
CHARGE1, 18,0,0,0,4,2,charge!
CHARGE1, 27,0,0,0,4,2,charge!
CHARGE1, 36,0,0,0,4,2,charge!
CHARGE1, 45,0,0,0,4,2,charge!
CHARGE1, 54,0,0,0,4,2,charge!
CHARGE1, 63,0,0,0,4,2,charge!
CHARGE1, 72,0,0,0,4,3,charge!
CHARGE1, 81,0,0,0,4,3,charge!
CHARGE1, 90,0,0,0,4,3,charge!
CHARGE1, 99,0,0,0,5,3,charge!
CHARGE1, 100,0,0,0,5,3,move to CONVEYOR_LIGHT!
OTHER, 98,0,0,0,5,3,move to CONVEYOR_LIGHT!
OTHER, 96,0,0,0,5,3,move to CONVEYOR_LIGHT!
OTHER, 94,0,0,0,5,3,move to CONVEYOR_LIGHT!
OTHER, 92,0,0,0,5,3,move to CONVEYOR_LIGHT!
CONVEYOR_LIGHT, 90,0,0,0,6,3,pick!
CONVEYOR_LIGHT, 88,2,1,0,5,3,pick!
CONVEYOR_LIGHT, 86,4,2,0,4,3,pick!
CONVEYOR_LIGHT, 84,6,3,0,3,3,pick!
CONVEYOR_LIGHT, 82,8,4,0,2,3,move to DELIVERY!
OTHER, 80,8,4,0,3,3,move to DELIVERY!
OTHER, 78,8,4,0,3,3,move to DELIVERY!
DELIVERY, 76,8,4,0,3,3,place!
DELIVERY, 74,0,0,0,4,3,move to CONVEYOR_LIGHT!
OTHER, 72,0,0,0,4,3,move to CONVEYOR_LIGHT!
OTHER, 70,0,0,0,4,3,move to CONVEYOR_LIGHT!
CONVEYOR_LIGHT, 68,0,0,0,4,3,pick!
CONVEYOR_LIGHT, 66,2,1,0,3,3,pick!
CONVEYOR_LIGHT, 64,4,2,0,2,3,pick!
CONVEYOR_LIGHT, 62,6,3,0,2,3,pick!
CONVEYOR_LIGHT, 60,8,4,0,1,3,move to DELIVERY!
OTHER, 58,8,4,0,1,3,move to DELIVERY!
OTHER, 56,8,4,0,1,3,move to DELIVERY!
DELIVERY, 54,8,4,0,2,3,place!
DELIVERY, 52,0,0,0,2,3,move to CONVEYOR_LIGHT!
OTHER, 50,0,0,0,3,4,move to CONVEYOR_LIGHT!
OTHER, 48,0,0,0,3,4,move to CONVEYOR_LIGHT!
CONVEYOR_LIGHT, 46,0,0,0,3,4,pick!
CONVEYOR_LIGHT, 44,2,1,0,2,4,pick!
CONVEYOR_LIGHT, 42,4,2,0,1,5,pick!
CONVEYOR_LIGHT, 40,6,3,0,1,5,pick!
CONVEYOR_LIGHT, 38,8,4,0,0,5,move to DELIVERY!
OTHER, 36,8,4,0,0,5,move to DELIVERY!
OTHER, 34,8,4,0,0,5,move to DELIVERY!
DELIVERY, 32,8,4,0,0,5,place!
DELIVERY, 30,0,0,0,0,5,move to CONVEYOR_HEAVY!
OTHER, 28,0,0,0,0,5,move to CONVEYOR_HEAVY!
OTHER, 26,0,0,0,0,5,move to CONVEYOR_HEAVY!
CONVEYOR_HEAVY, 24,0,0,0,0,5,pick!
CONVEYOR_HEAVY, 22,4,0,1,0,4,pick!
CONVEYOR_HEAVY, 20,8,0,2,0,3,move to DELIVERY!
OTHER, 18,8,0,2,1,3,move to DELIVERY!
OTHER, 16,8,0,2,1,3,move to DELIVERY!
DELIVERY, 14,8,0,2,1,3,place!
DELIVERY, 12,0,0,0,2,3,move to CONVEYOR_LIGHT!
OTHER, 10,0,0,0,2,3,move to CHARGE1!
OTHER, 8,0,0,0,2,3,move to CHARGE1!
OTHER, 6,0,0,0,2,3,move to CHARGE1!
CHARGE1, 4,0,0,0,2,3,charge!
CHARGE1, 13,0,0,0,2,3,charge!
CHARGE1, 22,0,0,0,3,3,charge!
CHARGE1, 31,0,0,0,3,3,charge!
CHARGE1, 40,0,0,0,3,4,charge!
CHARGE1, 49,0,0,0,3,4,charge!
CHARGE1, 58,0,0,0,3,4,charge!
CHARGE1, 67,0,0,0,3,4,charge!
CHARGE1, 76,0,0,0,3,4,charge!
CHARGE1, 85,0,0,0,3,4,charge!
CHARGE1, 94,0,0,0,3,4,charge!
OTHER, 100,0,0,0,0,0,idle!
OTHER, 99,0,0,0,0,0,idle!
OTHER, 98,0,0,0,0,0,idle!
OTHER, 97,0,0,0,0,0,idle!
OTHER, 96,0,0,0,0,0,idle!
OTHER, 95,0,0,0,0,0,idle!
OTHER, 94,0,0,0,0,0,idle!
OTHER, 93,0,0,0,0,0,idle!
OTHER, 92,0,0,0,0,0,idle!
OTHER, 91,0,0,0,1,0,move to CONVEYOR_LIGHT!
CONVEYOR_LIGHT, 89,0,0,0,1,0,pick!
CONVEYOR_LIGHT, 87,2,1,0,0,0,idle!
CONVEYOR_LIGHT, 86,2,1,0,0,0,idle!
CONVEYOR_LIGHT, 85,2,1,0,0,0,idle!
CONVEYOR_LIGHT, 84,2,1,0,0,0,idle!
CONVEYOR_LIGHT, 83,2,1,0,0,0,idle!
CONVEYOR_LIGHT, 82,2,1,0,0,0,idle!
CONVEYOR_LIGHT, 81,2,1,0,0,0,idle!
CONVEYOR_LIGHT, 80,2,1,0,0,0,idle!
CONVEYOR_LIGHT, 79,2,1,0,1,0,pick!
CONVEYOR_LIGHT, 77,4,2,0,1,0,pick!
CONVEYOR_LIGHT, 75,6,3,0,0,0,idle!
CONVEYOR_LIGHT, 74,6,3,0,0,0,idle!
CONVEYOR_LIGHT, 73,6,3,0,0,0,idle!
CONVEYOR_LIGHT, 72,6,3,0,0,0,idle!
CONVEYOR_LIGHT, 71,6,3,0,0,0,idle!
CONVEYOR_LIGHT, 70,6,3,0,0,0,idle!
CONVEYOR_LIGHT, 69,6,3,0,0,0,idle!
CONVEYOR_LIGHT, 68,6,3,0,0,0,idle!
CONVEYOR_LIGHT, 67,6,3,0,0,0,idle!
CONVEYOR_LIGHT, 66,6,3,0,0,0,idle!
CONVEYOR_LIGHT, 65,6,3,0,0,0,idle!
CONVEYOR_LIGHT, 64,6,3,0,0,0,idle!
CONVEYOR_LIGHT, 63,6,3,0,0,0,idle!
CONVEYOR_LIGHT, 62,6,3,0,0,0,idle!
CONVEYOR_LIGHT, 61,6,3,0,0,0,idle!
CONVEYOR_LIGHT, 60,6,3,0,1,0,pick!
CONVEYOR_LIGHT, 58,8,4,0,0,0,move to DELIVERY!
OTHER, 56,8,4,0,0,0,move to DELIVERY!
OTHER, 54,8,4,0,1,0,move to DELIVERY!
DELIVERY, 52,8,4,0,1,0,place!
DELIVERY, 50,0,0,0,2,0,move to CONVEYOR_LIGHT!
OTHER, 48,0,0,0,2,0,move to CONVEYOR_LIGHT!
OTHER, 46,0,0,0,2,0,move to CONVEYOR_LIGHT!
CONVEYOR_LIGHT, 44,0,0,0,2,0,pick!
CONVEYOR_LIGHT, 42,2,1,0,1,0,pick!
CONVEYOR_LIGHT, 40,4,2,0,0,0,idle!
CONVEYOR_LIGHT, 39,4,2,0,0,0,idle!
CONVEYOR_LIGHT, 38,4,2,0,0,0,idle!
CONVEYOR_LIGHT, 37,4,2,0,0,0,idle!
CONVEYOR_LIGHT, 36,4,2,0,0,0,idle!
CONVEYOR_LIGHT, 35,4,2,0,0,0,idle!
CONVEYOR_LIGHT, 34,4,2,0,0,0,idle!
CONVEYOR_LIGHT, 33,4,2,0,0,0,idle!
CONVEYOR_LIGHT, 32,4,2,0,0,0,idle!
CONVEYOR_LIGHT, 31,4,2,0,0,0,idle!
CONVEYOR_LIGHT, 30,4,2,0,1,0,pick!
CONVEYOR_LIGHT, 28,6,3,0,0,0,idle!
CONVEYOR_LIGHT, 27,6,3,0,0,0,idle!
CONVEYOR_LIGHT, 26,6,3,0,0,0,idle!
CONVEYOR_LIGHT, 25,6,3,0,0,0,idle!
CONVEYOR_LIGHT, 24,6,3,0,0,0,idle!
CONVEYOR_LIGHT, 23,6,3,0,0,0,idle!
CONVEYOR_LIGHT, 22,6,3,0,0,0,idle!
CONVEYOR_LIGHT, 21,6,3,0,0,0,idle!
CONVEYOR_LIGHT, 20,6,3,0,0,0,idle!
CONVEYOR_LIGHT, 19,6,3,0,0,0,idle!
CONVEYOR_LIGHT, 18,6,3,0,0,0,idle!
CONVEYOR_LIGHT, 17,6,3,0,0,0,idle!
CONVEYOR_LIGHT, 16,6,3,0,0,0,idle!
CONVEYOR_LIGHT, 15,6,3,0,0,0,idle!
CONVEYOR_LIGHT, 14,6,3,0,0,0,idle!
CONVEYOR_LIGHT, 13,6,3,0,0,0,idle!
CONVEYOR_LIGHT, 12,6,3,0,1,0,pick!
CONVEYOR_LIGHT, 10,8,4,0,0,0,move to CHARGE1!
OTHER, 8,8,4,0,0,0,move to CHARGE1!
CONVEYOR_HEAVY, 6,8,4,0,0,0,move to CHARGE1!
OTHER, 4,8,4,0,0,0,move to CHARGE1!
OTHER, 2,8,4,0,0,0,move to CHARGE1!
CHARGE1, 0,8,4,0,0,0,charge!
CHARGE1, 9,8,4,0,0,0,charge!
CHARGE1, 18,8,4,0,0,0,charge!
CHARGE1, 27,8,4,0,0,0,charge!
CHARGE1, 36,8,4,0,0,0,charge!
CHARGE1, 45,8,4,0,0,0,charge!
CHARGE1, 54,8,4,0,0,0,charge!
CHARGE1, 63,8,4,0,0,0,charge!
CHARGE1, 72,8,4,0,0,0,charge!
CHARGE1, 81,8,4,0,0,0,charge!
CHARGE1, 90,8,4,0,0,0,charge!
CHARGE1, 99,8,4,0,1,0,charge!
CHARGE1, 100,8,4,0,1,0,move to DELIVERY!
OTHER, 98,8,4,0,1,0,move to DELIVERY!
DELIVERY, 96,8,4,0,1,0,place!
DELIVERY, 94,0,0,0,1,0,move to CONVEYOR_LIGHT!
OTHER, 92,0,0,0,2,0,move to CONVEYOR_LIGHT!
OTHER, 90,0,0,0,2,0,move to CONVEYOR_LIGHT!
CONVEYOR_LIGHT, 88,0,0,0,2,0,pick!
CONVEYOR_LIGHT, 86,2,1,0,1,0,pick!
CONVEYOR_LIGHT, 84,4,2,0,0,0,idle!
CONVEYOR_LIGHT, 83,4,2,0,0,0,idle!
CONVEYOR_LIGHT, 82,4,2,0,0,0,idle!
CONVEYOR_LIGHT, 81,4,2,0,0,0,idle!
CONVEYOR_LIGHT, 80,4,2,0,0,0,idle!
CONVEYOR_LIGHT, 79,4,2,0,0,0,idle!
CONVEYOR_LIGHT, 78,4,2,0,1,0,pick!
CONVEYOR_LIGHT, 76,6,3,0,0,0,idle!
CONVEYOR_LIGHT, 75,6,3,0,0,0,idle!
CONVEYOR_LIGHT, 74,6,3,0,1,0,pick!
CONVEYOR_LIGHT, 72,8,4,0,1,0,move to DELIVERY!
OTHER, 70,8,4,0,1,0,move to DELIVERY!
OTHER, 68,8,4,0,1,0,move to DELIVERY!
DELIVERY, 66,8,4,0,1,0,place!
DELIVERY, 64,0,0,0,1,0,move to CONVEYOR_LIGHT!
OTHER, 62,0,0,0,1,0,move to CONVEYOR_LIGHT!
OTHER, 60,0,0,0,1,0,move to CONVEYOR_LIGHT!
CONVEYOR_LIGHT, 58,0,0,0,1,0,pick!
CONVEYOR_LIGHT, 56,2,1,0,0,0,idle!
CONVEYOR_LIGHT, 55,2,1,0,0,0,idle!
CONVEYOR_LIGHT, 54,2,1,0,0,0,idle!
CONVEYOR_LIGHT, 53,2,1,0,0,0,idle!
CONVEYOR_LIGHT, 52,2,1,0,0,0,idle!
CONVEYOR_LIGHT, 51,2,1,0,0,0,idle!
CONVEYOR_LIGHT, 50,2,1,0,0,0,idle!
CONVEYOR_LIGHT, 49,2,1,0,0,0,idle!
CONVEYOR_LIGHT, 48,2,1,0,1,0,pick!
CONVEYOR_LIGHT, 46,4,2,0,0,0,idle!
CONVEYOR_LIGHT, 45,4,2,0,0,1,idle!
CONVEYOR_LIGHT, 44,4,2,0,0,1,idle!
CONVEYOR_LIGHT, 43,4,2,0,0,1,idle!
CONVEYOR_LIGHT, 42,4,2,0,0,1,idle!
CONVEYOR_LIGHT, 41,4,2,0,0,1,idle!
CONVEYOR_LIGHT, 40,4,2,0,0,1,idle!
CONVEYOR_LIGHT, 39,4,2,0,0,1,idle!
CONVEYOR_LIGHT, 38,4,2,0,0,1,idle!
CONVEYOR_LIGHT, 37,4,2,0,0,1,idle!
CONVEYOR_LIGHT, 36,4,2,0,0,1,idle!
CONVEYOR_LIGHT, 35,4,2,0,0,1,idle!
CONVEYOR_LIGHT, 34,4,2,0,0,1,idle!
CONVEYOR_LIGHT, 33,4,2,0,0,1,idle!
CONVEYOR_LIGHT, 32,4,2,0,0,1,idle!
CONVEYOR_LIGHT, 31,4,2,0,0,1,idle!
CONVEYOR_LIGHT, 30,4,2,0,0,1,idle!
CONVEYOR_LIGHT, 29,4,2,0,0,1,idle!
CONVEYOR_LIGHT, 28,4,2,0,0,1,idle!
CONVEYOR_LIGHT, 27,4,2,0,0,1,idle!
CONVEYOR_LIGHT, 26,4,2,0,0,1,idle!
CONVEYOR_LIGHT, 25,4,2,0,0,1,idle!
CONVEYOR_LIGHT, 24,4,2,0,0,1,idle!
CONVEYOR_LIGHT, 23,4,2,0,1,1,pick!
CONVEYOR_LIGHT, 21,6,3,0,0,1,idle!
CONVEYOR_LIGHT, 20,6,3,0,0,1,idle!
CONVEYOR_LIGHT, 19,6,3,0,0,1,idle!
CONVEYOR_LIGHT, 18,6,3,0,0,1,idle!
CONVEYOR_LIGHT, 17,6,3,0,0,1,idle!
CONVEYOR_LIGHT, 16,6,3,0,1,1,pick!
CONVEYOR_LIGHT, 14,8,4,0,0,1,move to DELIVERY!
OTHER, 12,8,4,0,0,1,move to DELIVERY!
OTHER, 10,8,4,0,1,1,move to CHARGE1!
OTHER, 8,8,4,0,1,1,move to CHARGE1!
OTHER, 6,8,4,0,1,1,move to CHARGE1!
CHARGE1, 4,8,4,0,1,1,charge!
CHARGE1, 13,8,4,0,1,1,charge!
CHARGE1, 22,8,4,0,1,1,charge!
CHARGE1, 31,8,4,0,1,1,charge!
CHARGE1, 40,8,4,0,2,1,charge!
CHARGE1, 49,8,4,0,2,1,charge!
CHARGE1, 58,8,4,0,2,1,charge!
CHARGE1, 67,8,4,0,2,1,charge!
CHARGE1, 76,8,4,0,2,1,charge!
CHARGE1, 85,8,4,0,2,1,charge!
CHARGE1, 94,8,4,0,3,1,charge!
CHARGE1, 100,8,4,0,3,1,move to DELIVERY!
OTHER, 98,8,4,0,3,2,move to DELIVERY!
DELIVERY, 96,8,4,0,3,2,place!
DELIVERY, 94,0,0,0,4,2,move to CONVEYOR_LIGHT!
OTHER, 92,0,0,0,4,2,move to CONVEYOR_LIGHT!
OTHER, 90,0,0,0,4,2,move to CONVEYOR_LIGHT!
CONVEYOR_LIGHT, 88,0,0,0,4,2,pick!
CONVEYOR_LIGHT, 86,2,1,0,3,3,pick!
CONVEYOR_LIGHT, 84,4,2,0,2,4,pick!
CONVEYOR_LIGHT, 82,6,3,0,2,4,pick!
CONVEYOR_LIGHT, 80,8,4,0,1,5,move to DELIVERY!
OTHER, 78,8,4,0,1,5,move to DELIVERY!
OTHER, 76,8,4,0,1,5,move to DELIVERY!
DELIVERY, 74,8,4,0,1,5,place!
DELIVERY, 72,0,0,0,2,5,move to CONVEYOR_LIGHT!
OTHER, 70,0,0,0,2,5,move to CONVEYOR_LIGHT!
OTHER, 68,0,0,0,2,5,move to CONVEYOR_LIGHT!
CONVEYOR_LIGHT, 66,0,0,0,2,5,pick!
CONVEYOR_LIGHT, 64,2,1,0,1,5,pick!
CONVEYOR_LIGHT, 62,4,2,0,0,5,move to CONVEYOR_HEAVY!
OTHER, 60,4,2,0,0,6,move to CONVEYOR_HEAVY!
CONVEYOR_HEAVY, 58,4,2,0,0,6,pick!
CONVEYOR_HEAVY, 56,8,2,1,0,5,move to DELIVERY!
OTHER, 54,8,2,1,0,5,move to DELIVERY!
OTHER, 52,8,2,1,1,5,move to DELIVERY!
DELIVERY, 50,8,2,1,1,5,place!
DELIVERY, 48,0,0,0,1,5,move to CONVEYOR_LIGHT!
OTHER, 46,0,0,0,1,5,move to CONVEYOR_LIGHT!
OTHER, 100,0,0,0,0,0,idle!
OTHER, 99,0,0,0,0,0,idle!
OTHER, 98,0,0,0,0,0,idle!
OTHER, 97,0,0,0,0,0,idle!
OTHER, 96,0,0,0,0,0,idle!
OTHER, 95,0,0,0,0,0,idle!
OTHER, 94,0,0,0,0,0,idle!
OTHER, 93,0,0,0,0,0,idle!
OTHER, 92,0,0,0,0,0,idle!
OTHER, 91,0,0,0,0,0,idle!
OTHER, 90,0,0,0,0,0,idle!
OTHER, 89,0,0,0,0,0,idle!
OTHER, 88,0,0,0,0,0,idle!
OTHER, 87,0,0,0,0,0,idle!
OTHER, 86,0,0,0,0,0,idle!
OTHER, 85,0,0,0,1,0,move to CONVEYOR_LIGHT!
CONVEYOR_LIGHT, 83,0,0,0,2,0,pick!
CONVEYOR_LIGHT, 81,2,1,0,1,0,pick!
CONVEYOR_LIGHT, 79,4,2,0,0,0,idle!
